,company name,fca website,website
822,Circle Housing Money (Clone of FCA Authorised firm,https://www.fca.org.uk/news/warnings/circle-housing-money-clone-fca-authorised-firm,['https://circlehousingmoney.com/']
823,Skycryptoption,https://www.fca.org.uk/news/warnings/skycryptoption,['http://skycryptoption.com/']
824,Leom Market,https://www.fca.org.uk/news/warnings/leom-market,['https://lmtradefx.com/en']
825,topvexominersfx.com,https://www.fca.org.uk/news/warnings/topvexominersfxcom,['https://topvexominersfx.com/']
826,Primerfx Limited,https://www.fca.org.uk/news/warnings/primerfx-limited,['http://primerfx.com/']
827,cryptogemini.net ltd,https://www.fca.org.uk/news/warnings/cryptogemininet-ltd,['http://cryptogemini.net/']
828,SUNRISECRYPTO LIMITED,https://www.fca.org.uk/news/warnings/sunrisecrypto-limited,['http://sunrisecrypto.net/']
829,Dynamic Crypto Traders,https://www.fca.org.uk/news/warnings/dynamic-crypto-traders,['HTTPS://dynamiccryptotraders.com']
830,Alpha Crypto Trade FX Ltd,https://www.fca.org.uk/news/warnings/alpha-crypto-trade-fx-ltd,['http://alphacryptotradefx.com/']
831,Kingswood Equity Consultancy,https://www.fca.org.uk/news/warnings/kingswood-equity-consultancy,['https://kingswoodequityconsultancyllc.com/']
832,Lexus and Merc Consulting Group,https://www.fca.org.uk/news/warnings/lexus-and-merc-consulting-group,['https://Lexusandmercconsultinggroup.com/']
833,Financial Services Monitoring Authority,https://www.fca.org.uk/news/warnings/financial-services-monitoring-authority,['www.fsma.org.uk']
834,Gainmetafx,https://www.fca.org.uk/news/warnings/gainmetafx,['www.gainmetafx.com']
835,Fxbitcoinpro,https://www.fca.org.uk/news/warnings/fxbitcoinpro,['www.fxbitcoinpro.com']
836,SOFX Limited,https://www.fca.org.uk/news/warnings/sofx-limited,['so-fx.net']
837,bitforexglobal.com,https://www.fca.org.uk/news/warnings/bitforexglobalcom,['https://bitforexglobal.com/']
838,PRO FX EVO,https://www.fca.org.uk/news/warnings/pro-fx-evo,['https://profxevo.site/']
839,Ace Crown FX,https://www.fca.org.uk/news/warnings/ace-crown-fx,['https://acecrownfx.com/']
840,Bennpipsfx,https://www.fca.org.uk/news/warnings/bennpipsfx,['https://bennpipsfx.com/']
841,CRYPTOCAPITALIST,https://www.fca.org.uk/news/warnings/cryptocapitalist,['https://crypto-capitalist.online/']
842,AstroFX Trade,https://www.fca.org.uk/news/warnings/astrofx-trade,['https://astrofx-trade.com/']
843,BitcoinsMiningsFX,https://www.fca.org.uk/news/warnings/bitcoinsminingsfx,['https://bitcoinsminingsfx.com/']
844,450stocktradefx Ltd,https://www.fca.org.uk/news/warnings/450stocktradefx-ltd,['https://450stocktradefx.com/en']
845,Crypto Inc LTD,https://www.fca.org.uk/news/warnings/crypto-inc-ltd,['https://cryptoinc.ltd/']
846,Cryptomaktrading Ltd,https://www.fca.org.uk/news/warnings/cryptomaktrading-ltd,['https://cryptomaktrading.com/']
847,Coin FX Transact,https://www.fca.org.uk/news/warnings/coin-fx-transact,['https://coinfx-transact.com/']
848,Crypto Pro Investment,https://www.fca.org.uk/news/warnings/crypto-pro-investment,['https://cryptoproinvt.com/']
849,CRESTFOREXTRADING,https://www.fca.org.uk/news/warnings/crestforextrading,['https://crestforextrading.com/']
850,HIGH-TECH FX,https://www.fca.org.uk/news/warnings/high-tech-fx,['https://htfx.business/']
851,DigitalChainFx Ltd,https://www.fca.org.uk/news/warnings/digitalchainfx-ltd,['https://digitalchainfx.com/']
852,FX Trade Options,https://www.fca.org.uk/news/warnings/fx-trade-options,['https://fxtradeoptions.net/']
854,FX SWISS LIMITED,https://www.fca.org.uk/news/warnings/fx-swiss-limited,['https://americanfxbasetrade.com/']
855,firstoptionfxtrade.com Ltd,https://www.fca.org.uk/news/warnings/firstoptionfxtradecom-ltd,['https://firstoptionfxtrade.com/']
856,Callister Capital Group LLC,https://www.fca.org.uk/news/warnings/callister-capital-group-llc,"['www.callistergroupllc.com, http://callistercapitalgroupllc.com/']"
857,EASY CONFX CRYPTO INVESTMENT,https://www.fca.org.uk/news/warnings/easy-confx-crypto-investment,['https://easycoinfx.com']
858,MYTRADEFX,https://www.fca.org.uk/news/warnings/mytradefx,['www.MyTradeFx.biz']
859,RoiCrypto.icu,https://www.fca.org.uk/news/warnings/roicryptoicu,['www.roicrypto.icu']
860,FXmarket Ltd,https://www.fca.org.uk/news/warnings/fxmarket-ltd,['https://fxmarket.ltd/']
861,Twix Marshals,https://www.fca.org.uk/news/warnings/twix-marshals,['www.twixmarshalsfx.com']
862,fxfastgrowingcapital,https://www.fca.org.uk/news/warnings/fxfastgrowingcapital,['www.fxfcapita.online']
863,FX Crypto Limited,https://www.fca.org.uk/news/warnings/fx-crypto-limited,['https://fxcryptolimited.com/']
864,Fxbitmarketoption Ltd,https://www.fca.org.uk/news/warnings/fxbitmarketoption-ltd,['https://fxbitmarketoption.com/']
865,Forex24 Market Ltd,https://www.fca.org.uk/news/warnings/forex24-market-ltd,['https://forex24market.com/']
866,Garrett Capital Partners,https://www.fca.org.uk/news/warnings/garrett-capital-partners,['http://www.garrettcapitalpartners.com/']
867,TOP EXPERT CRYPTO MARKET,https://www.fca.org.uk/news/warnings/top-expert-crypto-market,['https://topexpertcryptomarket.com/']
870,COYINVEST,https://www.fca.org.uk/news/warnings/coyinvest,['https://coyinvest.com/']
871,Metrotrade,https://www.fca.org.uk/news/warnings/metrotrade,['www.metrotrade.world']
872,Global Capital,https://www.fca.org.uk/news/warnings/global-capital,['https://Global-capital.live']
873,Hub Finance,https://www.fca.org.uk/news/warnings/hub-finance,['www.hub-finance.com']
874,Hantec Funds,https://www.fca.org.uk/news/warnings/hantec-funds,['www.hantecfunds.com']
875,EMPIRE MINER,https://www.fca.org.uk/news/warnings/empire-miner,['https://empireminer.com/']
876,Forexhoursltd.com,https://www.fca.org.uk/news/warnings/forexhoursltdcom,['https://forexhoursltd.com/']
877,goldenvaluebtc.com,https://www.fca.org.uk/news/warnings/goldenvaluebtccom,['https://goldenvaluebtc.com/']
878,CRYPTOX CLOUD,https://www.fca.org.uk/news/warnings/cryptox-cloud,['https://Cryptox-cloud.com/']
879,fxholdingstrade.com,https://www.fca.org.uk/news/warnings/fxholdingstradecom,['https://fxholdingstrade.com/']
880,Gs-Partnership,https://www.fca.org.uk/news/warnings/gs-partnership,['www.gs-partnership.com']
881,E-QUANTUMOPTIONS.COM,https://www.fca.org.uk/news/warnings/e-quantumoptionscom,['https://e-quantumoptions.com/']
882,FXT Management Ltd,https://www.fca.org.uk/news/warnings/fxt-management-ltd,['https://fxtminvest.ltd']
883,ELITE CHAIN CAPITAL,https://www.fca.org.uk/news/warnings/elite-chain-capital,['https://elitechaincapital.com/']
884,Crypto Mining Limited,https://www.fca.org.uk/news/warnings/crypto-mining-limited,['https://crypto-miningltd.com/']
885,UK Fixed Income Bond,https://www.fca.org.uk/news/warnings/uk-fixed-income-bond,['https://Get.ukfixedincomebond.com/']
886,MYFXSTAR,https://www.fca.org.uk/news/warnings/myfxstar,['www.myfxstar.org']
887,FIATVISIONS,https://www.fca.org.uk/news/warnings/fiatvisions,['https://www.fiatvisions.com/']
888,CHILIZPRECO,https://www.fca.org.uk/news/warnings/chilizpreco,['https://chilizpreco.com/']
889,NesisCapital,https://www.fca.org.uk/news/warnings/nesiscapital,['www.Nesiscapital.com']
890,OZO fx,https://www.fca.org.uk/news/warnings/ozo-fx,"['www.ozofxasia.com, www.Ozofx.com']"
891,COINSHARE.LTD,https://www.fca.org.uk/news/warnings/coinshareltd,['https://coinshare.ltd/']
892,COINAFFIRM.COM,https://www.fca.org.uk/news/warnings/coinaffirmcom,['https://coinaffirm.com/']
893,COIN GAINERS,https://www.fca.org.uk/news/warnings/coin-gainers,['https://coingainers.ltd/']
894,PILLAR CRYPTO,https://www.fca.org.uk/news/warnings/pillar-crypto,['www.Pillarcrypto.com']
895,COIN-TRADE.CASH,https://www.fca.org.uk/news/warnings/coin-tradecash,['https://coin-trade.cash/']
896,COIN FOX LTD,https://www.fca.org.uk/news/warnings/coin-fox-ltd,['https://coinfoxltd.com/']
897,COIN CLOUD FX,https://www.fca.org.uk/news/warnings/coin-cloud-fx,['https://coincloudfx.com/']
898,COINYIELD-INVESTMENT,https://www.fca.org.uk/news/warnings/coinyield-investment,['https://coinyield-investment.com/']
899,PERFECT-TRADE INVEST,https://www.fca.org.uk/news/warnings/perfect-trade-invest,['www.Perfecttrade.site']
900,COIN INVESTMENT TRADE,https://www.fca.org.uk/news/warnings/coin-investment-trade,['https://coininvestmenttrade.com/']
902,Segiotrade.ltd,https://www.fca.org.uk/news/warnings/segiotradeltd,['www.Segiotrade.ltd']
903,RUBBLECOINS.COM,https://www.fca.org.uk/news/warnings/rubblecoinscom,['www.rubblecoins.com']
904,German Gilts,https://www.fca.org.uk/news/warnings/german-gilts,['www.germangilts.com']
905,Sugexcryptopro.com,https://www.fca.org.uk/news/warnings/sugexcryptoprocom,['www.Sugexcryptopro.com']
906,Spin Capitals,https://www.fca.org.uk/news/warnings/spin-capitals,['www.spincapitals.com']
907,realcryptoworld.com,https://www.fca.org.uk/news/warnings/realcryptoworldcom,['www.Realcryptoworld.com']
908,rescapinvestment.com,https://www.fca.org.uk/news/warnings/rescapinvestmentcom,['www.rescapinvestment.com']
909,Surebinaryincomtrade.com,https://www.fca.org.uk/news/warnings/surebinaryincomtradecom,['www.Surebinaryincomtrade.com']
910,Stormer fxtrade option,https://www.fca.org.uk/news/warnings/stormer-fxtrade-option,['www.Stormerfxtradeoption.com']
911,BITMAIN,https://www.fca.org.uk/news/warnings/bitmain,['https://Bitmainltd.uk/']
912,AUTOFXSTOCKS,https://www.fca.org.uk/news/warnings/autofxstocks,['https://autofxstocks.com/']
913,ZenoxtradesLP,https://www.fca.org.uk/news/warnings/zenoxtradeslp,['www.zenoxtrade.com']
914,tokeprofit.com,https://www.fca.org.uk/news/warnings/tokeprofitcom,['www.tokeprofit.com']
915,BIP FUNDS,https://www.fca.org.uk/news/warnings/bip-funds,['https://Bipfunds.co.uk/']
916,Trade Universe,https://www.fca.org.uk/news/warnings/trade-universe,['www.tradeuniverse.org']
917,BITCOINGE LTD,https://www.fca.org.uk/news/warnings/bitcoinge-ltd,['https://Bitcoingeltd.net/']
918,Tradelineglobal.com,https://www.fca.org.uk/news/warnings/tradelineglobalcom,['www.Tradelineglobal.com']
919,worldcryptominers.com,https://www.fca.org.uk/news/warnings/worldcryptominerscom,['www.worldcryptominers.com']
920,ASPIRECOIN INVEST,https://www.fca.org.uk/news/warnings/aspirecoin-invest,['https://aspirecoininvest.com/']
921,thomastradingservices.com,https://www.fca.org.uk/news/warnings/thomastradingservicescom,['www.thomastradingservices.com']
922,Rogan Group LLP,https://www.fca.org.uk/news/warnings/rogan-group-llp,['www.rogangroupllp.com']
923,Mattel Capital Partners,https://www.fca.org.uk/news/warnings/mattel-capital-partners,"['https://mattelcapital.com/, www.mattelcapitalpartners.com']"
925,Fernbrook Capital Partners LLC,https://www.fca.org.uk/news/warnings/fernbrook-capital-partners-llc,"['https://fernbrookcapitalpartners.com/, www.fernbrookcapitalpartnersllc.com']"
926,ARCADETRADEPLATFORM,https://www.fca.org.uk/news/warnings/arcadetradeplatform,['https://arcadetradeplatform.com/']
927,Riverdale LLC,https://www.fca.org.uk/news/warnings/riverdale-llc,['www.riverdale-llc.com']
928,AMS FX LTD,https://www.fca.org.uk/news/warnings/ams-fx-ltd,"['www.amsfxlimited.com, https://amsfxltd.com/']"
929,tradecryptominers,https://www.fca.org.uk/news/warnings/tradecryptominers,['www.tradecryptominers.com']
930,Mundo Crypto,https://www.fca.org.uk/news/warnings/mundo-crypto,['www.mundo-crypto.ltd']
931,GLOBAL FX TEAM,https://www.fca.org.uk/news/warnings/global-fx-team,['www.globalfxteam.com']
932,Multi Global Minersfx,https://www.fca.org.uk/news/warnings/multi-global-minersfx,['www.multiglobalminersfx.com']
933,Corum Consulting Group,https://www.fca.org.uk/news/warnings/corum-consulting-group,['www.corumconsultinggrp.com']
934,Sterling International Wealth,https://www.fca.org.uk/news/warnings/sterling-international-wealth,['https://sterlinginternationalwealth.com/']
935,Maximum Fx Trade LIMITED,https://www.fca.org.uk/news/warnings/maximum-fx-trade-limited,['www.maximumfxtrade.com']
936,FXcryptmarket,https://www.fca.org.uk/news/warnings/fxcryptmarket,['https://fxcryptmarket.com/']
937,CRYPTEXFXBITRADE,https://www.fca.org.uk/news/warnings/cryptexfxbitrade,['https://cryptexfxbitrade.com/']
938,ELITECRYPTOGAIN,https://www.fca.org.uk/news/warnings/elitecryptogain,['https://elitecryptogain.net/']
939,BESTCRYPTMINERS,https://www.fca.org.uk/news/warnings/bestcryptminers,['https://bestcryptminers.com/']
940,CTL Markets,https://www.fca.org.uk/news/warnings/ctl-markets,"['www.ctl-markets.com, https://ctlmarkets2.com/']"
941,Reliableminingfx,https://www.fca.org.uk/news/warnings/reliableminingfx,['www.reliableminingfx.com']
942,HENEX Global,https://www.fca.org.uk/news/warnings/henex-global,['www.henexglobalfx.com']
943,CAPITALTRADEBROKER,https://www.fca.org.uk/news/warnings/capitaltradebroker,['https://capitaltradebroker.com/']
944,DIGITALCRYPTOMINERS,https://www.fca.org.uk/news/warnings/digitalcryptominers,['https://digitalcryptominers.com/']
945,FXCRYPTO INDEX,https://www.fca.org.uk/news/warnings/fxcrypto-index,['https://fxcryptoindex.com/']
946,CryptoFX Rocket,https://www.fca.org.uk/news/warnings/cryptofx-rocket,['https://cryptofxrocket.com/']
947,CryptoFX Capitals,https://www.fca.org.uk/news/warnings/cryptofx-capitals,['https://cryptofxcapitals.com/']
948,Ally Crypto FX,https://www.fca.org.uk/news/warnings/ally-crypto-fx,['https://allycryptofx.com/']
949,Astro Fx UK Ltd,https://www.fca.org.uk/news/warnings/astro-fx-uk-ltd,['https://astrofxuk.com/']
950,GRACE FX MINING POOL,https://www.fca.org.uk/news/warnings/grace-fx-mining-pool,['www.gracefxminingpool.com']
951,Crypto Asset Trading Exchange INC,https://www.fca.org.uk/news/warnings/crypto-asset-trading-exchange-inc,['https://cryptoassettradingexchange.com/']
952,Calliber,https://www.fca.org.uk/news/warnings/calliber,['www.calliber.io']
953,Pentiumfx,https://www.fca.org.uk/news/warnings/pentiumfx,['www.pentiumfx.com']
954,FncBrandsFx,https://www.fca.org.uk/news/warnings/fncbrandsfx,['https://fncbrandsfx.com/']
955,LiveFxStock,https://www.fca.org.uk/news/warnings/livefxstock,['www.livefxstock.com']
956,FX-BTG,https://www.fca.org.uk/news/warnings/fx-btg,['https://fx-btg.com/']
957,FX Assets,https://www.fca.org.uk/news/warnings/fx-assets,['https://fxassetsinvestment.com/']
958,Wealthcryptofx,https://www.fca.org.uk/news/warnings/wealthcryptofx,['https://wealthcryptofx.online/']
959,NEXA FOREX,https://www.fca.org.uk/news/warnings/nexa-forex,['https://nexaforex.com/']
960,GLOBALTRADEFXPRO,https://www.fca.org.uk/news/warnings/globaltradefxpro,['https://globaltradefxpro.com/']
961,MoonFX Trade,https://www.fca.org.uk/news/warnings/moonfx-trade,['www.moonfxtrades.com']
962,bullishfxsignals,https://www.fca.org.uk/news/warnings/bullishfxsignals,['https://bullishfxsignals.com/']
963,tradestockfxcrypto.com,https://www.fca.org.uk/news/warnings/tradestockfxcryptocom,['https://tradestockfxcrypto.com/']
964,Mega Fx Market,https://www.fca.org.uk/news/warnings/mega-fx-market,['https://megafxmarket.com/']
965,GREEN VISION FX,https://www.fca.org.uk/news/warnings/green-vision-fx,['https://greenvisionfx.com/']
966,WTS Assets Ltd,https://www.fca.org.uk/news/warnings/wts-assets-ltd,"['https://wtsassets.com, https://wtsassets.co.uk']"
967,Raj Forex Trade,https://www.fca.org.uk/news/warnings/raj-forex-trade,['www.rajforextrade.com']
968,Wealth Crypto FX,https://www.fca.org.uk/news/warnings/wealth-crypto-fx,['https://wealthcryptofx.com/']
969,Crypto Candid Ltd,https://www.fca.org.uk/news/warnings/crypto-candid-ltd,['https://cryptocandidltd.com/']
970,Fxmarket Traders LTD,https://www.fca.org.uk/news/warnings/fxmarket-traders-ltd,['https://fxmarkettraders.com/']
971,FXCRYPTO FINANCE MARKET,https://www.fca.org.uk/news/warnings/fxcrypto-finance-market,['https://fxcryptofinancemarket.com/']
972,ultimate-cryptouktrading.online,https://www.fca.org.uk/news/warnings/ultimate-cryptouktradingonline,['https://ultimate-cryptouktrading.online/']
973,Legal Crypto FX Invest,https://www.fca.org.uk/news/warnings/legal-crypto-fx-invest,['https://legalcryptofxinvest.com/']
974,OTTO GLOBAL FOREX LIMITED,https://www.fca.org.uk/news/warnings/otto-global-forex-limited,"['https://www.ottofxtrading.com/, https://ottoforex.com/']"
975,MinerFXS,https://www.fca.org.uk/news/warnings/minerfxs,['www.minerfxs.com']
976,OFXTRADE,https://www.fca.org.uk/news/warnings/ofxtrade,['www.ofxtrade.com']
977,C.C.Experts,https://www.fca.org.uk/news/warnings/ccexperts,['https://cryptocurrencyexperts.trade/']
978,CryptoCoinFox,https://www.fca.org.uk/news/warnings/cryptocoinfox,['https://cryptocoinfox.net/']
979,OCTAFX SIGNAL,https://www.fca.org.uk/news/warnings/octafx-signal,['www.octafx-signal.com']
980,Premium FX,https://www.fca.org.uk/news/warnings/premium-fx,['www.premiumfx.online']
981,Cryptologictrade,https://www.fca.org.uk/news/warnings/cryptologictrade,['https://cryptologictrade.com/']
982,Boost FxPro,https://www.fca.org.uk/news/warnings/boost-fxpro,['https://boostfxpro.com/']
983,Crypto Vest,https://www.fca.org.uk/news/warnings/crypto-vest,['www.livecryptovests.com']
984,Net-TradersFX,https://www.fca.org.uk/news/warnings/net-tradersfx,['www.net-tradersfx.com']
985,crypto-max.limited,https://www.fca.org.uk/news/warnings/crypto-maxlimited,['https://crypto-max.limited/']
986,Legal BTC Miners,https://www.fca.org.uk/news/warnings/legal-btc-miners,['https://legalbitcoinminingfx.net/']
987,mycrypto-investment,https://www.fca.org.uk/news/warnings/mycrypto-investment,['www.mycryptovest.net']
988,Simpler Fx Trade,https://www.fca.org.uk/news/warnings/simpler-fx-trade,['https://simplerfx.trade/']
989,TRUSTED FOREX TRADE,https://www.fca.org.uk/news/warnings/trusted-forex-trade,['https://trustedforex.trade/']
991,QONTRAC,https://www.fca.org.uk/news/warnings/qontrac,['www.qontraccrypto.com']
992,Robbo Forex,https://www.fca.org.uk/news/warnings/robbo-forex,['https://robboforex.com/']
993,FxTradeComplex,https://www.fca.org.uk/news/warnings/fxtradecomplex,['https://fxtradecomplex.com/']
994,ISA Checker,https://www.fca.org.uk/news/warnings/isa-checker,['www.isachecker.com']
995,OCTA FOREXASIAN,https://www.fca.org.uk/news/warnings/octa-forexasian,['www.octaforexasian.com']
996,Prime cryptovest,https://www.fca.org.uk/news/warnings/prime-cryptovest,['www.primecryptovest.com']
997,PROFOREX ELITES,https://www.fca.org.uk/news/warnings/proforex-elites,['www.proforexelites.com']
998,Forex Prodigies,https://www.fca.org.uk/news/warnings/forex-prodigies,['https://forexprodigies.com/']
999,sky trust FX,https://www.fca.org.uk/news/warnings/sky-trust-fx,['www.skytrust-fx.com']
